model,case_id,replicate_index,semantic_program_id,json_patch,line_patch,rewrite_with_ids,all_conditions_available
nvidia/Cosmos3-Super-Reasoner,stale_reference_017,1,stale_reference:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_017,2,stale_reference:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_018,0,stale_reference:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_018,1,stale_reference:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_018,2,stale_reference:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_019,0,stale_reference:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_019,1,stale_reference:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_019,2,stale_reference:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_020,0,stale_reference:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_020,1,stale_reference:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_020,2,stale_reference:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_021,0,stale_reference:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_021,1,stale_reference:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_021,2,stale_reference:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_022,0,stale_reference:template-06,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_022,1,stale_reference:template-06,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_022,2,stale_reference:template-06,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_023,0,stale_reference:template-07,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_023,1,stale_reference:template-07,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_023,2,stale_reference:template-07,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_024,0,stale_reference:template-00,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_024,1,stale_reference:template-00,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_024,2,stale_reference:template-00,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_025,0,stale_reference:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_025,1,stale_reference:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_025,2,stale_reference:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_026,0,stale_reference:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_026,1,stale_reference:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_026,2,stale_reference:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_027,0,stale_reference:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_027,1,stale_reference:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_027,2,stale_reference:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_028,0,stale_reference:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_028,1,stale_reference:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_028,2,stale_reference:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_029,0,stale_reference:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_029,1,stale_reference:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,stale_reference_029,2,stale_reference:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_000,0,unavailable_add:template-00,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_000,1,unavailable_add:template-00,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_000,2,unavailable_add:template-00,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_001,0,unavailable_add:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_001,1,unavailable_add:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_001,2,unavailable_add:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_002,0,unavailable_add:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_002,1,unavailable_add:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_002,2,unavailable_add:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_003,0,unavailable_add:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_003,1,unavailable_add:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_003,2,unavailable_add:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_004,0,unavailable_add:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_004,1,unavailable_add:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_004,2,unavailable_add:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_005,0,unavailable_add:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_005,1,unavailable_add:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_005,2,unavailable_add:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_006,0,unavailable_add:template-06,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_006,1,unavailable_add:template-06,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_006,2,unavailable_add:template-06,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_007,0,unavailable_add:template-07,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_007,1,unavailable_add:template-07,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_007,2,unavailable_add:template-07,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_008,0,unavailable_add:template-00,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_008,1,unavailable_add:template-00,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_008,2,unavailable_add:template-00,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_009,0,unavailable_add:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_009,1,unavailable_add:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_009,2,unavailable_add:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_010,0,unavailable_add:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_010,1,unavailable_add:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_010,2,unavailable_add:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_011,0,unavailable_add:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_011,1,unavailable_add:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_011,2,unavailable_add:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_012,0,unavailable_add:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_012,1,unavailable_add:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_012,2,unavailable_add:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_013,0,unavailable_add:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_013,1,unavailable_add:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_013,2,unavailable_add:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_014,0,unavailable_add:template-06,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_014,1,unavailable_add:template-06,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_014,2,unavailable_add:template-06,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_015,0,unavailable_add:template-07,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_015,1,unavailable_add:template-07,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_015,2,unavailable_add:template-07,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_016,0,unavailable_add:template-00,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_016,1,unavailable_add:template-00,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_016,2,unavailable_add:template-00,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_017,0,unavailable_add:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_017,1,unavailable_add:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_017,2,unavailable_add:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_018,0,unavailable_add:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_018,1,unavailable_add:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_018,2,unavailable_add:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_019,0,unavailable_add:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_019,1,unavailable_add:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_019,2,unavailable_add:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_020,0,unavailable_add:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_020,1,unavailable_add:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_020,2,unavailable_add:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_021,0,unavailable_add:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_021,1,unavailable_add:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_021,2,unavailable_add:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_022,0,unavailable_add:template-06,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_022,1,unavailable_add:template-06,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_022,2,unavailable_add:template-06,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_023,0,unavailable_add:template-07,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_023,1,unavailable_add:template-07,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_023,2,unavailable_add:template-07,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_024,0,unavailable_add:template-00,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_024,1,unavailable_add:template-00,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_024,2,unavailable_add:template-00,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_025,0,unavailable_add:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_025,1,unavailable_add:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_025,2,unavailable_add:template-01,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_026,0,unavailable_add:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_026,1,unavailable_add:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_026,2,unavailable_add:template-02,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_027,0,unavailable_add:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_027,1,unavailable_add:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_027,2,unavailable_add:template-03,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_028,0,unavailable_add:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_028,1,unavailable_add:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_028,2,unavailable_add:template-04,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_029,0,unavailable_add:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_029,1,unavailable_add:template-05,True,True,True,True
nvidia/Cosmos3-Super-Reasoner,unavailable_add_029,2,unavailable_add:template-05,True,True,True,True
openai/gpt-oss-120b,add_item_000,0,add_item:template-00,True,True,True,True
openai/gpt-oss-120b,add_item_000,1,add_item:template-00,True,True,True,True
openai/gpt-oss-120b,add_item_000,2,add_item:template-00,True,True,True,True
openai/gpt-oss-120b,add_item_001,0,add_item:template-01,True,True,True,True
openai/gpt-oss-120b,add_item_001,1,add_item:template-01,True,True,True,True
openai/gpt-oss-120b,add_item_001,2,add_item:template-01,True,True,True,True
openai/gpt-oss-120b,add_item_002,0,add_item:template-02,True,True,True,True
openai/gpt-oss-120b,add_item_002,1,add_item:template-02,True,True,True,True
openai/gpt-oss-120b,add_item_002,2,add_item:template-02,True,True,True,True
openai/gpt-oss-120b,add_item_003,0,add_item:template-03,True,True,True,True
openai/gpt-oss-120b,add_item_003,1,add_item:template-03,True,True,True,True
openai/gpt-oss-120b,add_item_003,2,add_item:template-03,True,True,True,True
openai/gpt-oss-120b,add_item_004,0,add_item:template-04,True,True,True,True
openai/gpt-oss-120b,add_item_004,1,add_item:template-04,True,True,True,True
openai/gpt-oss-120b,add_item_004,2,add_item:template-04,True,True,True,True
openai/gpt-oss-120b,add_item_005,0,add_item:template-05,True,True,True,True
openai/gpt-oss-120b,add_item_005,1,add_item:template-05,True,True,True,True
openai/gpt-oss-120b,add_item_005,2,add_item:template-05,True,True,True,True
openai/gpt-oss-120b,add_item_006,0,add_item:template-06,True,True,True,True
openai/gpt-oss-120b,add_item_006,1,add_item:template-06,True,True,True,True
openai/gpt-oss-120b,add_item_006,2,add_item:template-06,True,True,True,True
openai/gpt-oss-120b,add_item_007,0,add_item:template-07,True,True,True,True
openai/gpt-oss-120b,add_item_007,1,add_item:template-07,True,True,True,True
openai/gpt-oss-120b,add_item_007,2,add_item:template-07,True,True,True,True
openai/gpt-oss-120b,add_item_008,0,add_item:template-00,True,True,True,True
openai/gpt-oss-120b,add_item_008,1,add_item:template-00,True,True,True,True
openai/gpt-oss-120b,add_item_008,2,add_item:template-00,True,True,True,True
openai/gpt-oss-120b,add_item_009,0,add_item:template-01,True,True,True,True
openai/gpt-oss-120b,add_item_009,1,add_item:template-01,True,True,True,True
openai/gpt-oss-120b,add_item_009,2,add_item:template-01,True,True,True,True
openai/gpt-oss-120b,add_item_010,0,add_item:template-02,True,True,True,True
openai/gpt-oss-120b,add_item_010,1,add_item:template-02,True,True,True,True
openai/gpt-oss-120b,add_item_010,2,add_item:template-02,True,True,True,True
openai/gpt-oss-120b,add_item_011,0,add_item:template-03,True,True,True,True
openai/gpt-oss-120b,add_item_011,1,add_item:template-03,True,True,True,True
openai/gpt-oss-120b,add_item_011,2,add_item:template-03,True,True,True,True
openai/gpt-oss-120b,add_item_012,0,add_item:template-04,True,True,True,True
openai/gpt-oss-120b,add_item_012,1,add_item:template-04,True,True,True,True
openai/gpt-oss-120b,add_item_012,2,add_item:template-04,True,True,True,True
openai/gpt-oss-120b,add_item_013,0,add_item:template-05,True,True,True,True
openai/gpt-oss-120b,add_item_013,1,add_item:template-05,True,True,True,True
openai/gpt-oss-120b,add_item_013,2,add_item:template-05,True,True,True,True
openai/gpt-oss-120b,add_item_014,0,add_item:template-06,True,True,True,True
openai/gpt-oss-120b,add_item_014,1,add_item:template-06,True,True,True,True
openai/gpt-oss-120b,add_item_014,2,add_item:template-06,True,True,True,True
openai/gpt-oss-120b,add_item_015,0,add_item:template-07,True,True,True,True
openai/gpt-oss-120b,add_item_015,1,add_item:template-07,True,True,True,True
openai/gpt-oss-120b,add_item_015,2,add_item:template-07,True,True,True,True
openai/gpt-oss-120b,add_item_016,0,add_item:template-00,True,True,True,True
openai/gpt-oss-120b,add_item_016,1,add_item:template-00,True,True,True,True
openai/gpt-oss-120b,add_item_016,2,add_item:template-00,True,True,True,True
openai/gpt-oss-120b,add_item_017,0,add_item:template-01,True,True,True,True
openai/gpt-oss-120b,add_item_017,1,add_item:template-01,True,True,True,True
openai/gpt-oss-120b,add_item_017,2,add_item:template-01,True,True,True,True
openai/gpt-oss-120b,add_item_018,0,add_item:template-02,True,True,True,True
openai/gpt-oss-120b,add_item_018,1,add_item:template-02,True,True,True,True
openai/gpt-oss-120b,add_item_018,2,add_item:template-02,True,True,True,True
openai/gpt-oss-120b,add_item_019,0,add_item:template-03,True,True,True,True
openai/gpt-oss-120b,add_item_019,1,add_item:template-03,True,True,True,True
openai/gpt-oss-120b,add_item_019,2,add_item:template-03,True,True,True,True
openai/gpt-oss-120b,add_item_020,0,add_item:template-04,True,True,True,True
openai/gpt-oss-120b,add_item_020,1,add_item:template-04,True,True,True,True
openai/gpt-oss-120b,add_item_020,2,add_item:template-04,True,True,True,True
openai/gpt-oss-120b,add_item_021,0,add_item:template-05,True,True,True,True
openai/gpt-oss-120b,add_item_021,1,add_item:template-05,True,True,True,True
openai/gpt-oss-120b,add_item_021,2,add_item:template-05,True,True,True,True
openai/gpt-oss-120b,add_item_022,0,add_item:template-06,True,True,True,True
openai/gpt-oss-120b,add_item_022,1,add_item:template-06,True,True,True,True
openai/gpt-oss-120b,add_item_022,2,add_item:template-06,True,True,True,True
openai/gpt-oss-120b,add_item_023,0,add_item:template-07,True,True,True,True
openai/gpt-oss-120b,add_item_023,1,add_item:template-07,True,True,True,True
openai/gpt-oss-120b,add_item_023,2,add_item:template-07,True,True,True,True
openai/gpt-oss-120b,add_item_024,0,add_item:template-00,True,True,True,True
openai/gpt-oss-120b,add_item_024,1,add_item:template-00,True,True,True,True
openai/gpt-oss-120b,add_item_024,2,add_item:template-00,True,True,True,True
openai/gpt-oss-120b,add_item_025,0,add_item:template-01,True,True,True,True
openai/gpt-oss-120b,add_item_025,1,add_item:template-01,True,True,True,True
openai/gpt-oss-120b,add_item_025,2,add_item:template-01,True,True,True,True
openai/gpt-oss-120b,add_item_026,0,add_item:template-02,True,True,True,True
openai/gpt-oss-120b,add_item_026,1,add_item:template-02,True,True,True,True
openai/gpt-oss-120b,add_item_026,2,add_item:template-02,True,True,True,True
openai/gpt-oss-120b,add_item_027,0,add_item:template-03,True,True,True,True
openai/gpt-oss-120b,add_item_027,1,add_item:template-03,True,True,True,True
openai/gpt-oss-120b,add_item_027,2,add_item:template-03,True,True,True,True
openai/gpt-oss-120b,add_item_028,0,add_item:template-04,True,True,True,True
openai/gpt-oss-120b,add_item_028,1,add_item:template-04,True,True,True,True
openai/gpt-oss-120b,add_item_028,2,add_item:template-04,True,True,True,True
openai/gpt-oss-120b,add_item_029,0,add_item:template-05,True,True,True,True
openai/gpt-oss-120b,add_item_029,1,add_item:template-05,True,True,True,True
openai/gpt-oss-120b,add_item_029,2,add_item:template-05,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_000,0,constraint_add_safe:template-00,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_000,1,constraint_add_safe:template-00,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_000,2,constraint_add_safe:template-00,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_001,0,constraint_add_safe:template-01,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_001,1,constraint_add_safe:template-01,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_001,2,constraint_add_safe:template-01,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_002,0,constraint_add_safe:template-02,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_002,1,constraint_add_safe:template-02,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_002,2,constraint_add_safe:template-02,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_003,0,constraint_add_safe:template-03,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_003,1,constraint_add_safe:template-03,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_003,2,constraint_add_safe:template-03,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_004,0,constraint_add_safe:template-04,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_004,1,constraint_add_safe:template-04,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_004,2,constraint_add_safe:template-04,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_005,0,constraint_add_safe:template-05,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_005,1,constraint_add_safe:template-05,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_005,2,constraint_add_safe:template-05,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_006,0,constraint_add_safe:template-06,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_006,1,constraint_add_safe:template-06,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_006,2,constraint_add_safe:template-06,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_007,0,constraint_add_safe:template-07,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_007,1,constraint_add_safe:template-07,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_007,2,constraint_add_safe:template-07,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_008,0,constraint_add_safe:template-00,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_008,1,constraint_add_safe:template-00,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_008,2,constraint_add_safe:template-00,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_009,0,constraint_add_safe:template-01,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_009,1,constraint_add_safe:template-01,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_009,2,constraint_add_safe:template-01,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_010,0,constraint_add_safe:template-02,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_010,1,constraint_add_safe:template-02,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_010,2,constraint_add_safe:template-02,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_011,0,constraint_add_safe:template-03,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_011,1,constraint_add_safe:template-03,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_011,2,constraint_add_safe:template-03,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_012,0,constraint_add_safe:template-04,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_012,1,constraint_add_safe:template-04,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_012,2,constraint_add_safe:template-04,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_013,0,constraint_add_safe:template-05,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_013,1,constraint_add_safe:template-05,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_013,2,constraint_add_safe:template-05,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_014,0,constraint_add_safe:template-06,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_014,1,constraint_add_safe:template-06,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_014,2,constraint_add_safe:template-06,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_015,0,constraint_add_safe:template-07,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_015,1,constraint_add_safe:template-07,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_015,2,constraint_add_safe:template-07,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_016,0,constraint_add_safe:template-00,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_016,1,constraint_add_safe:template-00,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_016,2,constraint_add_safe:template-00,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_017,0,constraint_add_safe:template-01,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_017,1,constraint_add_safe:template-01,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_017,2,constraint_add_safe:template-01,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_018,0,constraint_add_safe:template-02,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_018,1,constraint_add_safe:template-02,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_018,2,constraint_add_safe:template-02,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_019,0,constraint_add_safe:template-03,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_019,1,constraint_add_safe:template-03,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_019,2,constraint_add_safe:template-03,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_020,0,constraint_add_safe:template-04,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_020,1,constraint_add_safe:template-04,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_020,2,constraint_add_safe:template-04,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_021,0,constraint_add_safe:template-05,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_021,1,constraint_add_safe:template-05,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_021,2,constraint_add_safe:template-05,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_022,0,constraint_add_safe:template-06,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_022,1,constraint_add_safe:template-06,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_022,2,constraint_add_safe:template-06,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_023,0,constraint_add_safe:template-07,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_023,1,constraint_add_safe:template-07,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_023,2,constraint_add_safe:template-07,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_024,0,constraint_add_safe:template-00,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_024,1,constraint_add_safe:template-00,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_024,2,constraint_add_safe:template-00,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_025,0,constraint_add_safe:template-01,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_025,1,constraint_add_safe:template-01,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_025,2,constraint_add_safe:template-01,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_026,0,constraint_add_safe:template-02,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_026,1,constraint_add_safe:template-02,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_026,2,constraint_add_safe:template-02,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_027,0,constraint_add_safe:template-03,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_027,1,constraint_add_safe:template-03,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_027,2,constraint_add_safe:template-03,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_028,0,constraint_add_safe:template-04,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_028,1,constraint_add_safe:template-04,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_028,2,constraint_add_safe:template-04,True,True,True,True
openai/gpt-oss-120b,constraint_add_safe_029,0,constraint_add_safe:template-05,True,True,True,True
