model,mode,case_id,replicate_index,category,semantic_program_id,template_family_id,provider_ok,latency_s,prompt_tokens,completion_tokens,estimated_cost_usd,response_sha256,json_valid,schema_valid,status_correct,order_exact,constraints_exact,state_preserved_when_blocked,semantic_ok,unsafe_state_change,unintended_drift,identity_error,identity_observable,identity_fidelity,operation_executable,authorized_write_precision,authorized_write_recall,collateral_write_count,status_error,order_error,constraint_error,operation_error,error
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,constraint_new_conflict_025,2,constraint_new_conflict,constraint_new_conflict:template-01,constraint_new_conflict:template-01,True,4.637810945510864,1617.0,134.0,0.0004038,745f6f0c0e51c10f6f4d1afdd4542e4aabd96549f1dce181437b3fa626db7fa0,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,constraint_new_conflict_025,2,constraint_new_conflict,constraint_new_conflict:template-01,constraint_new_conflict:template-01,True,5.924260854721069,1281.0,228.0,0.000393,4dc0972b3bbc267a1023cfdb78d6837dda6e8fabdaa00606c37962c821c1158c,True,True,False,True,True,True,False,False,False,False,True,True,True,1.0,1.0,0.0,True,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,constraint_new_conflict_027,2,constraint_new_conflict,constraint_new_conflict:template-03,constraint_new_conflict:template-03,True,3.786000967025757,1276.0,115.0,0.00032419999999999997,6b7d4dde8bbd4f4db6cef58bc1d9ff4ba95f0877997a1bb580c2693c2634a0f3,True,True,False,True,True,True,False,True,False,False,True,True,True,1.0,1.0,0.0,True,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,constraint_new_conflict_027,2,constraint_new_conflict,constraint_new_conflict:template-03,constraint_new_conflict:template-03,True,3.1205549240112305,1612.0,100.0,0.00038239999999999997,1013883f89219360739c3d75f0c8e02d57cee9d55b6e4f215b5d32047984ce18,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,constraint_new_conflict_026,2,constraint_new_conflict,constraint_new_conflict:template-02,constraint_new_conflict:template-02,True,5.110587120056152,1612.0,121.0,0.00039499999999999995,0fedca6caf78f681174a208a98e2e545b4800c3581e23259bc7149e053cc60b3,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,constraint_new_conflict_026,2,constraint_new_conflict,constraint_new_conflict:template-02,constraint_new_conflict:template-02,True,5.437313079833984,1276.0,158.0,0.00034999999999999994,66abe0710462b08a17c8d2f45d3bcdb173b6bd0ce2e8d6d8830296d4f2e126f4,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,constraint_new_conflict_028,2,constraint_new_conflict,constraint_new_conflict:template-04,constraint_new_conflict:template-04,True,4.112200021743774,1616.0,82.0,0.0003724,875e10e5ef10e2882c24316064f0344932d85e795bdcbefa90d6a27a472ae747,True,True,False,True,True,True,False,True,False,False,True,True,True,1.0,1.0,0.0,True,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,constraint_new_conflict_029,2,constraint_new_conflict,constraint_new_conflict:template-05,constraint_new_conflict:template-05,True,4.941520929336548,1274.0,159.0,0.0003502,c4ffe20394276d72bd3244a2b02084abb96750c899ea7586569d1393a0a0cce9,True,True,True,False,False,False,False,True,False,False,True,True,True,0.0,0.0,1.0,False,True,True,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,constraint_new_conflict_028,2,constraint_new_conflict,constraint_new_conflict:template-04,constraint_new_conflict:template-04,True,5.074067115783691,1280.0,91.0,0.00031059999999999996,d27d1569cbeb96b6ec3b8ccaa1ef81c9b8fdfe2e96060b8df143c2b062b587ef,True,True,False,True,True,True,False,True,False,False,True,True,True,1.0,1.0,0.0,True,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,constraint_new_conflict_029,2,constraint_new_conflict,constraint_new_conflict:template-05,constraint_new_conflict:template-05,True,4.146985054016113,1610.0,96.0,0.00037959999999999996,34af01eec039c29bf330cc341206d742ce3afaf27b9e5f4d9ede6b6c47096adb,True,True,True,False,False,False,False,False,False,False,True,True,True,0.0,0.0,0.0,False,True,True,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_000,2,unavailable_add,unavailable_add:template-00,unavailable_add:template-00,True,3.2764179706573486,1265.0,125.0,0.00032799999999999995,5192dc73b4ccace8c119c3c06a877570d1a5a72b00135f96cef264df28d6f5fd,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,constraint_new_conflict_021,2,constraint_new_conflict,constraint_new_conflict:template-05,constraint_new_conflict:template-05,True,28.173215866088867,1181.0,1564.0,0.0011746,cfe5121506c14b9afad765cbbd263052cfd2d92322d3fe58403a8df66e75e8db,True,True,False,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,True,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_000,2,unavailable_add,unavailable_add:template-00,unavailable_add:template-00,True,1.2650299072265625,1601.0,72.0,0.0003634,2b5947ecd93dd932d40c575f370a41290506d53b94a93bc94db954515f5c7751,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,constraint_new_conflict_029,2,constraint_new_conflict,constraint_new_conflict:template-05,constraint_new_conflict:template-05,True,4.206827878952026,1184.0,148.0,0.0003256,8089580f5c01419d3c49c1217e27d7318ff8d0b98639518716aed10f220483be,True,True,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,constraint_new_conflict_028,2,constraint_new_conflict,constraint_new_conflict:template-04,constraint_new_conflict:template-04,True,10.018299102783203,1190.0,282.0,0.0004072,955d24b481667b424c63eb0cb9268576085cce43f7fee7723c32a2380e8fe58a,True,True,False,False,False,False,False,True,False,False,True,True,False,0.0,0.0,0.0,True,True,True,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_001,2,unavailable_add,unavailable_add:template-01,unavailable_add:template-01,True,2.3320960998535156,1604.0,79.0,0.0003682,847534c5f7b8ad8d3ae47732f99e8ced3e109c2543eaf914f49561909df4f52f,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_001,2,unavailable_add,unavailable_add:template-01,unavailable_add:template-01,True,2.929068088531494,1268.0,137.0,0.0003358,383a0be8d499c6a76e53c0b275e79a3d8edd1855bd0b82819dc05f23c641bbbb,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_002,2,unavailable_add,unavailable_add:template-02,unavailable_add:template-02,True,2.686434030532837,1184.0,188.0,0.0003496,b106cef7d3283d7900a259ae7b588e3ed521a2b83df490e855daf51c7f8a3ee1,True,True,True,True,True,True,False,False,False,False,True,True,False,1.0,1.0,0.0,False,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_000,2,unavailable_add,unavailable_add:template-00,unavailable_add:template-00,True,3.739772319793701,1175.0,188.0,0.0003478,a55485de45c64e67d8ce6a535da9f96cea1cca9c1b230b8ca85223b6c88ff8e2,True,True,False,True,True,True,False,True,False,False,True,True,False,1.0,1.0,0.0,True,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_001,2,unavailable_add,unavailable_add:template-01,unavailable_add:template-01,True,3.474030017852783,1178.0,173.0,0.00033939999999999996,795346698bb0f1a7b955b410145418ba82539b12b730dff3078f744b77aeefba,True,True,True,True,True,True,False,False,False,False,True,True,False,1.0,1.0,0.0,False,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,constraint_new_conflict_025,2,constraint_new_conflict,constraint_new_conflict:template-01,constraint_new_conflict:template-01,True,22.483699083328247,1191.0,1384.0,0.0010685999999999998,f1ae8b43ed33b6465ce99412aecd7a7d8f3bc5740c11c2c7b8023f58ac504f38,True,True,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_002,2,unavailable_add,unavailable_add:template-02,unavailable_add:template-02,True,1.814079999923706,1610.0,78.0,0.00036879999999999997,b1b262f585444ddb0ab3258e938ba2783740ecc31e1ac970f8a5ff2b31c012a9,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_003,2,unavailable_add,unavailable_add:template-03,unavailable_add:template-03,True,2.7180659770965576,1605.0,101.0,0.0003816,0803ab2f55923aacbd97b5788cf4e1f2499b0b261d94832668764d1c36333060,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_003,2,unavailable_add,unavailable_add:template-03,unavailable_add:template-03,True,2.7953720092773438,1269.0,122.0,0.000327,d07006f8678f8905b7a1fe439deb2e8187d62e074cc77a4e059b8d0745deee7b,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_002,2,unavailable_add,unavailable_add:template-02,unavailable_add:template-02,True,3.645987033843994,1274.0,157.0,0.000349,92a3b538fbe416bb388031b828a7de3f896b73143e386ab3150804cde2a42ad2,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_003,2,unavailable_add,unavailable_add:template-03,unavailable_add:template-03,True,3.6164889335632324,1179.0,163.0,0.0003336,1ee7d5be16a518efc8d293b6387dac9c7db4d761da26b55255c87d62e239e9c1,True,True,True,True,True,True,False,False,False,False,True,True,False,1.0,1.0,0.0,False,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_004,2,unavailable_add,unavailable_add:template-04,unavailable_add:template-04,True,3.143221139907837,1270.0,133.0,0.0003338,09cf6ed8ad17523ffe0e76c163ebdac7d7454f7399fd3a3ae6a2d8d54481c4f7,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_005,2,unavailable_add,unavailable_add:template-05,unavailable_add:template-05,True,1.8233542442321777,1612.0,88.0,0.00037519999999999996,30fa3731e975e242e91e08ea9c8659b82aa52b66a49c883858c3865b23ef404f,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_005,2,unavailable_add,unavailable_add:template-05,unavailable_add:template-05,True,2.6822309494018555,1186.0,171.0,0.0003398,9c06daee8ba36ff830ebe308846d1c16bea6c04d60842c5b0c8017bf74cb5092,True,True,True,True,True,True,False,False,False,False,True,True,False,1.0,1.0,0.0,False,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_005,2,unavailable_add,unavailable_add:template-05,unavailable_add:template-05,True,2.2736592292785645,1276.0,145.0,0.00034219999999999997,25c5ee34c01f5c92427b435c8db5d31ce9eae90b91f16011733652f1d50647cc,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,constraint_new_conflict_027,2,constraint_new_conflict,constraint_new_conflict:template-03,constraint_new_conflict:template-03,True,18.96952509880066,1186.0,1339.0,0.0010406,f1e057f6cff5e12a4a52df7cef6a1808583f99f968ced0a8d84f0fc7a93bb7fc,True,True,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_004,2,unavailable_add,unavailable_add:template-04,unavailable_add:template-04,True,5.076312065124512,1180.0,166.0,0.00033559999999999997,f5403c275bc4e7a5a7b1e97926d648fa5e5d4521a4d2dd3fbd4452ca5dfa42ed,True,True,True,True,True,True,False,False,False,False,True,True,False,1.0,1.0,0.0,False,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_004,2,unavailable_add,unavailable_add:template-04,unavailable_add:template-04,True,3.531280279159546,1606.0,78.0,0.000368,9343b6f4d961e42e785830aa8c4333f80eecbc44458b470dc5f0803f40a3625f,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_006,2,unavailable_add,unavailable_add:template-06,unavailable_add:template-06,True,2.6991238594055176,1604.0,101.0,0.0003814,a5f6f454098d70c8729c30c51b76ddb054a1c2ef8ac1a7ca669d2ff837e7aa06,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,constraint_new_conflict_026,2,constraint_new_conflict,constraint_new_conflict:template-02,constraint_new_conflict:template-02,True,25.565032958984375,1186.0,1606.0,0.0012008,d6d711ab45ba9c16108d0854ae2f5e84b9928e2ef6f03b71843d437969f34532,True,True,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_007,2,unavailable_add,unavailable_add:template-07,unavailable_add:template-07,True,1.9523839950561523,1605.0,74.0,0.0003654,26587d24cdb63a13e22dad8d89771ff0258a0a0aa17bd141dc3eb7b22cc8ea8a,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_006,2,unavailable_add,unavailable_add:template-06,unavailable_add:template-06,True,2.2568414211273193,1178.0,153.0,0.0003274,b1ea8dd996a5d8e194e5ab6bab239b26713cae735fba7e2d65b2d76cfc108f1c,True,True,True,True,True,True,False,False,False,False,True,True,False,1.0,1.0,0.0,False,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_006,2,unavailable_add,unavailable_add:template-06,unavailable_add:template-06,True,2.989227056503296,1268.0,137.0,0.0003358,9a77e5c158c442a2695492c11f62dce15d706483afd0fd1361ff93d496ff1842,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_007,2,unavailable_add,unavailable_add:template-07,unavailable_add:template-07,True,2.549967050552368,1179.0,158.0,0.0003306,50161c035f6c1413e30e4b45839c9a1cc01b6d9d294b0a5e318012b311974a88,True,True,True,True,True,True,False,False,False,False,True,True,False,1.0,1.0,0.0,False,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_008,2,unavailable_add,unavailable_add:template-00,unavailable_add:template-00,True,2.2356789112091064,1271.0,139.0,0.00033759999999999997,6e50cc2a0b1a8d6368a2902ca9d31944b2c4dd01402dc552e75c0bbd74f714f0,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_007,2,unavailable_add,unavailable_add:template-07,unavailable_add:template-07,True,2.582942247390747,1269.0,138.0,0.0003366,9c527fc6cbb9663283e869f9b8902008ee35fd448ca7e6d1546fabbac6b93ba7,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_009,2,unavailable_add,unavailable_add:template-01,unavailable_add:template-01,True,2.0426599979400635,1607.0,94.0,0.0003778,964c7c7d660e32732e3fd9c881274c28e2d9ee436a5c591b1b515d818b3bc12c,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_008,2,unavailable_add,unavailable_add:template-00,unavailable_add:template-00,True,2.636542797088623,1181.0,167.0,0.0003364,6f9f644c193abe6374da56d23636608c91bb1cc1bd74316574787918f88ef691,True,True,True,True,True,True,False,False,False,False,True,True,False,1.0,1.0,0.0,False,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_008,2,unavailable_add,unavailable_add:template-00,unavailable_add:template-00,True,3.23010516166687,1607.0,105.0,0.0003844,08de8fab5e5e4dba9f2aa79a7d75fa44af3343c0fd793e7a667fb2ff2bd67812,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_010,2,unavailable_add,unavailable_add:template-02,unavailable_add:template-02,True,3.106247901916504,1609.0,84.0,0.00037219999999999994,be5429c5805063e0db3ccfab2e45cfce3c4be9c340151c9cee572b3846511dcc,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_009,2,unavailable_add,unavailable_add:template-01,unavailable_add:template-01,True,3.4790022373199463,1271.0,132.0,0.00033339999999999997,2ab82423766c6cdb7a04b3b3addab14726052e0d22b6da8f22b537db26f4ef72,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_009,2,unavailable_add,unavailable_add:template-01,unavailable_add:template-01,True,4.633535861968994,1181.0,173.0,0.00033999999999999997,3ce90735e4ae8ee9a7ebed494042cc3d295f36c586724bcad31c4705605d9d7b,True,True,True,True,True,True,False,False,False,False,True,True,False,1.0,1.0,0.0,False,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_010,2,unavailable_add,unavailable_add:template-02,unavailable_add:template-02,True,5.183014869689941,1273.0,189.0,0.000368,7e2970fee32437bd244b1f5e248d5bc946e5af718dc23067afa31a55ec4bea40,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_011,2,unavailable_add,unavailable_add:template-03,unavailable_add:template-03,True,4.355613946914673,1269.0,120.0,0.0003258,5fc12c49c1d4810620c5d2792e65ab46958f806296479632406d96479b74a5bb,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_011,2,unavailable_add,unavailable_add:template-03,unavailable_add:template-03,True,6.46544623374939,1179.0,164.0,0.0003342,c92e804f4ea9f74ab0db75520881d4d6c885b5de2cd5a1685e9315fcc7799945,True,True,True,True,True,True,False,False,False,False,True,True,False,1.0,1.0,0.0,False,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_010,2,unavailable_add,unavailable_add:template-02,unavailable_add:template-02,True,8.346765995025635,1183.0,164.0,0.00033499999999999996,1ca4bbb57e16aa6b9ac9141a4351133f96638c10e2f30cc3c136f90b6b99e355,True,True,True,True,True,True,False,False,False,False,True,True,False,1.0,1.0,0.0,False,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_012,2,unavailable_add,unavailable_add:template-04,unavailable_add:template-04,True,4.601192951202393,1272.0,133.0,0.0003342,84030def4328c2ccfea734f3437e7fcab892aed17301cffdbf505e36d5be951d,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_011,2,unavailable_add,unavailable_add:template-03,unavailable_add:template-03,True,6.440507173538208,1605.0,98.0,0.0003798,ae8b174a607478d9ffd99ff787417d590f749b2dbb050e93238ce6b45c2308e1,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_012,2,unavailable_add,unavailable_add:template-04,unavailable_add:template-04,True,5.456284999847412,1608.0,86.0,0.0003732,96bcf30af3585444d6bcf4c2eff3e12244687234c93b30a886ff0311d1e60ad0,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_012,2,unavailable_add,unavailable_add:template-04,unavailable_add:template-04,True,6.8015220165252686,1182.0,176.0,0.00034199999999999996,9ee87b2f6adf70ed1bd4ee9c2083ca21695aba57267b0172177f1c78aae4658a,True,True,True,True,True,True,False,False,False,False,True,True,False,1.0,1.0,0.0,False,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_013,2,unavailable_add,unavailable_add:template-05,unavailable_add:template-05,True,4.773674011230469,1611.0,84.0,0.00037259999999999995,4267779dafa6af89adbfda7227392d467e85d7f12c46bd7cadbe0b0822cab3ff,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_013,2,unavailable_add,unavailable_add:template-05,unavailable_add:template-05,True,4.549188137054443,1275.0,146.0,0.0003426,ec52dc2881be2d0c87e7d30c6a99a13ba426554299d12a8bf6c4a9b2ae45e5b9,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_014,2,unavailable_add,unavailable_add:template-06,unavailable_add:template-06,True,1.952981948852539,1607.0,84.0,0.0003718,c3a824b9245b3740e63dbafaccb69405862a04bd96bdc6d7d4c2d1d8d39fdaf2,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_015,2,unavailable_add,unavailable_add:template-07,unavailable_add:template-07,True,2.0482161045074463,1606.0,77.0,0.0003674,bea38f694d1830a83f364e1add619d636b2d72d4853fc71499478541b1744170,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_013,2,unavailable_add,unavailable_add:template-05,unavailable_add:template-05,True,3.769963026046753,1185.0,171.0,0.0003396,ff9b9ac31891e3475a863297bb9c714c213727a34bf42782dc585d51618013fd,True,True,True,True,True,True,False,False,False,False,True,True,False,1.0,1.0,0.0,False,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_014,2,unavailable_add,unavailable_add:template-06,unavailable_add:template-06,True,3.119321823120117,1271.0,136.0,0.0003358,8aa667cc37c420295d3e798cffe7e14106f9634560302b2350b98ea99ecb2a7f,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_014,2,unavailable_add,unavailable_add:template-06,unavailable_add:template-06,True,3.421170949935913,1181.0,187.0,0.0003484,350823cf2bd34ac7d3ce00dc945315e1ccff875ae58d3314f6c1ed20195c829c,True,True,True,True,True,True,False,False,False,False,True,True,False,1.0,1.0,0.0,False,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_015,2,unavailable_add,unavailable_add:template-07,unavailable_add:template-07,True,2.0121641159057617,1270.0,132.0,0.00033319999999999997,6b3e029a7a54408cd8f56a0802a081b1e1325babdce57f23e9ff7b5818bf42cc,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_016,2,unavailable_add,unavailable_add:template-00,unavailable_add:template-00,True,2.359455108642578,1607.0,137.0,0.0004036,0881e16de3e720384846f5e67142675860eb9f4e6b8d188021d8957daf8c35c9,True,True,False,False,True,False,False,True,False,False,True,True,True,0.0,0.0,1.0,True,True,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_016,2,unavailable_add,unavailable_add:template-00,unavailable_add:template-00,True,1.7517690658569336,1271.0,125.0,0.0003292,06f6f965439eab8d1547785d177c54d22f11218d31f5754fea69b6fb88a9b012,True,True,False,False,True,False,False,True,False,False,True,True,True,0.0,0.0,1.0,True,True,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_015,2,unavailable_add,unavailable_add:template-07,unavailable_add:template-07,True,2.7760331630706787,1180.0,158.0,0.0003308,9a8b9065d9b1710184a6e5c31b8834d22927323f1ecfc35b27ac5fec7023f001,True,True,True,True,True,True,False,False,False,False,True,True,False,1.0,1.0,0.0,False,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,json_patch,unavailable_add_016,2,unavailable_add,unavailable_add:template-00,unavailable_add:template-00,True,2.68257212638855,1181.0,200.0,0.0003562,263c76e9eb0a28e64f5f47e65649905857fc7cb4a58be93c65654c7ff68017d7,True,True,False,True,True,True,False,True,False,False,True,True,False,1.0,1.0,0.0,True,False,False,True,missing_or_stale_version_test
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_017,2,unavailable_add,unavailable_add:template-01,unavailable_add:template-01,True,1.5263416767120361,1609.0,94.0,0.0003782,c859440e69eb0e789854f18ea09187edf7155fc112804e83cd40c768b20d0d47,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_018,2,unavailable_add,unavailable_add:template-02,unavailable_add:template-02,True,3.3188188076019287,1611.0,99.0,0.00038159999999999995,8e3e0b186bdd5e6fbbab0b9acc8ac85c1eedf6a1832cb54d3c88d57219efa0c6,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,rewrite_with_ids,unavailable_add_017,2,unavailable_add,unavailable_add:template-01,unavailable_add:template-01,True,3.579068899154663,1273.0,137.0,0.0003368,988c8b96f75dc027d1e16788c2b3feefcf2ac7a77ca9fde42f0f3ee847801168,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
