model,mode,case_id,semantic_program_id,replicates_observed,provider_successes,semantic_successes,semantic_outcome_variants,exact_response_variants,replicates_expected,complete_replicate_set,all_replicates_provider_ok,all_replicates_semantic_ok,any_replicate_semantic_ok,semantic_outcome_agreement,exact_response_agreement
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_010,quantity_increase:template-02,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_011,quantity_increase:template-03,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_012,quantity_increase:template-04,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_013,quantity_increase:template-05,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_014,quantity_increase:template-06,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_015,quantity_increase:template-07,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_016,quantity_increase:template-00,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_017,quantity_increase:template-01,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_018,quantity_increase:template-02,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_019,quantity_increase:template-03,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_020,quantity_increase:template-04,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_021,quantity_increase:template-05,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_022,quantity_increase:template-06,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_023,quantity_increase:template-07,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_024,quantity_increase:template-00,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_025,quantity_increase:template-01,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_026,quantity_increase:template-02,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_027,quantity_increase:template-03,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_028,quantity_increase:template-04,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase_029,quantity_increase:template-05,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_000,remove_scoped_duplicate:template-00,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_001,remove_scoped_duplicate:template-01,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_002,remove_scoped_duplicate:template-02,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_003,remove_scoped_duplicate:template-03,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_004,remove_scoped_duplicate:template-04,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_005,remove_scoped_duplicate:template-05,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_006,remove_scoped_duplicate:template-06,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_007,remove_scoped_duplicate:template-07,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_008,remove_scoped_duplicate:template-00,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_009,remove_scoped_duplicate:template-01,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_010,remove_scoped_duplicate:template-02,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_011,remove_scoped_duplicate:template-03,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_012,remove_scoped_duplicate:template-04,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_013,remove_scoped_duplicate:template-05,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_014,remove_scoped_duplicate:template-06,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_015,remove_scoped_duplicate:template-07,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_016,remove_scoped_duplicate:template-00,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_017,remove_scoped_duplicate:template-01,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_018,remove_scoped_duplicate:template-02,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_019,remove_scoped_duplicate:template-03,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_020,remove_scoped_duplicate:template-04,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_021,remove_scoped_duplicate:template-05,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_022,remove_scoped_duplicate:template-06,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_023,remove_scoped_duplicate:template-07,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_024,remove_scoped_duplicate:template-00,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_025,remove_scoped_duplicate:template-01,3,3,2,2,2,3,True,True,False,True,False,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_026,remove_scoped_duplicate:template-02,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_027,remove_scoped_duplicate:template-03,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_028,remove_scoped_duplicate:template-04,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate_029,remove_scoped_duplicate:template-05,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,replace_item_000,replace_item:template-00,3,3,0,1,1,3,True,True,False,False,True,True
openai/gpt-oss-120b,rewrite_with_ids,replace_item_001,replace_item:template-01,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_002,replace_item:template-02,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_003,replace_item:template-03,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_004,replace_item:template-04,3,3,1,2,2,3,True,True,False,True,False,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_005,replace_item:template-05,3,3,0,1,1,3,True,True,False,False,True,True
openai/gpt-oss-120b,rewrite_with_ids,replace_item_006,replace_item:template-06,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,replace_item_007,replace_item:template-07,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_008,replace_item:template-00,3,3,0,1,2,3,True,True,False,False,True,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_009,replace_item:template-01,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,replace_item_010,replace_item:template-02,3,3,0,1,1,3,True,True,False,False,True,True
openai/gpt-oss-120b,rewrite_with_ids,replace_item_011,replace_item:template-03,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_012,replace_item:template-04,3,3,2,2,2,3,True,True,False,True,False,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_013,replace_item:template-05,3,3,2,2,3,3,True,True,False,True,False,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_014,replace_item:template-06,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,replace_item_015,replace_item:template-07,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_016,replace_item:template-00,3,3,0,1,1,3,True,True,False,False,True,True
openai/gpt-oss-120b,rewrite_with_ids,replace_item_017,replace_item:template-01,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,replace_item_018,replace_item:template-02,3,3,1,2,2,3,True,True,False,True,False,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_019,replace_item:template-03,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_020,replace_item:template-04,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,replace_item_021,replace_item:template-05,3,3,1,2,2,3,True,True,False,True,False,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_022,replace_item:template-06,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_023,replace_item:template-07,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_024,replace_item:template-00,3,3,0,1,1,3,True,True,False,False,True,True
openai/gpt-oss-120b,rewrite_with_ids,replace_item_025,replace_item:template-01,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_026,replace_item:template-02,3,3,0,1,1,3,True,True,False,False,True,True
openai/gpt-oss-120b,rewrite_with_ids,replace_item_027,replace_item:template-03,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,replace_item_028,replace_item:template-04,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,replace_item_029,replace_item:template-05,3,3,1,2,2,3,True,True,False,True,False,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_000,size_change_scoped:template-00,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_001,size_change_scoped:template-01,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_002,size_change_scoped:template-02,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_003,size_change_scoped:template-03,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_004,size_change_scoped:template-04,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_005,size_change_scoped:template-05,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_006,size_change_scoped:template-06,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_007,size_change_scoped:template-07,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_008,size_change_scoped:template-00,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_009,size_change_scoped:template-01,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_010,size_change_scoped:template-02,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_011,size_change_scoped:template-03,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_012,size_change_scoped:template-04,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_013,size_change_scoped:template-05,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_014,size_change_scoped:template-06,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_015,size_change_scoped:template-07,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_016,size_change_scoped:template-00,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_017,size_change_scoped:template-01,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_018,size_change_scoped:template-02,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_019,size_change_scoped:template-03,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_020,size_change_scoped:template-04,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_021,size_change_scoped:template-05,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_022,size_change_scoped:template-06,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_023,size_change_scoped:template-07,3,3,2,2,3,3,True,True,False,True,False,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_024,size_change_scoped:template-00,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_025,size_change_scoped:template-01,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_026,size_change_scoped:template-02,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_027,size_change_scoped:template-03,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_028,size_change_scoped:template-04,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped_029,size_change_scoped:template-05,3,3,3,1,1,3,True,True,True,True,True,True
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_000,stale_reference:template-00,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_001,stale_reference:template-01,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_002,stale_reference:template-02,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_003,stale_reference:template-03,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_004,stale_reference:template-04,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_005,stale_reference:template-05,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_006,stale_reference:template-06,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_007,stale_reference:template-07,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_008,stale_reference:template-00,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_009,stale_reference:template-01,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_010,stale_reference:template-02,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_011,stale_reference:template-03,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_012,stale_reference:template-04,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_013,stale_reference:template-05,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_014,stale_reference:template-06,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_015,stale_reference:template-07,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_016,stale_reference:template-00,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_017,stale_reference:template-01,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_018,stale_reference:template-02,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_019,stale_reference:template-03,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_020,stale_reference:template-04,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_021,stale_reference:template-05,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_022,stale_reference:template-06,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_023,stale_reference:template-07,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_024,stale_reference:template-00,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_025,stale_reference:template-01,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_026,stale_reference:template-02,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_027,stale_reference:template-03,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_028,stale_reference:template-04,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,stale_reference_029,stale_reference:template-05,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_000,unavailable_add:template-00,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_001,unavailable_add:template-01,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_002,unavailable_add:template-02,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_003,unavailable_add:template-03,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_004,unavailable_add:template-04,3,3,3,1,2,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_005,unavailable_add:template-05,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_006,unavailable_add:template-06,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_007,unavailable_add:template-07,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_008,unavailable_add:template-00,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_009,unavailable_add:template-01,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_010,unavailable_add:template-02,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_011,unavailable_add:template-03,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_012,unavailable_add:template-04,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_013,unavailable_add:template-05,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_014,unavailable_add:template-06,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_015,unavailable_add:template-07,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_016,unavailable_add:template-00,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_017,unavailable_add:template-01,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_018,unavailable_add:template-02,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_019,unavailable_add:template-03,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_020,unavailable_add:template-04,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_021,unavailable_add:template-05,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_022,unavailable_add:template-06,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_023,unavailable_add:template-07,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_024,unavailable_add:template-00,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_025,unavailable_add:template-01,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_026,unavailable_add:template-02,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_027,unavailable_add:template-03,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_028,unavailable_add:template-04,3,3,3,1,3,3,True,True,True,True,True,False
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add_029,unavailable_add:template-05,3,3,3,1,3,3,True,True,True,True,True,False
zai-org/GLM-5.1,json_patch,add_item_000,add_item:template-00,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_001,add_item:template-01,3,3,0,1,2,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_002,add_item:template-02,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_003,add_item:template-03,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_004,add_item:template-04,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_005,add_item:template-05,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_006,add_item:template-06,3,3,0,1,2,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_007,add_item:template-07,3,3,0,1,1,3,True,True,False,False,True,True
zai-org/GLM-5.1,json_patch,add_item_008,add_item:template-00,3,3,0,1,2,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_009,add_item:template-01,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_010,add_item:template-02,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_011,add_item:template-03,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_012,add_item:template-04,3,3,0,1,2,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_013,add_item:template-05,3,3,0,1,2,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_014,add_item:template-06,3,3,0,1,2,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_015,add_item:template-07,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_016,add_item:template-00,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_017,add_item:template-01,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_018,add_item:template-02,3,3,0,1,2,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_019,add_item:template-03,3,3,0,1,2,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_020,add_item:template-04,3,3,0,1,2,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_021,add_item:template-05,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_022,add_item:template-06,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_023,add_item:template-07,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_024,add_item:template-00,3,3,0,1,1,3,True,True,False,False,True,True
zai-org/GLM-5.1,json_patch,add_item_025,add_item:template-01,3,3,0,1,2,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_026,add_item:template-02,3,3,0,1,2,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_027,add_item:template-03,3,3,0,1,2,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_028,add_item:template-04,3,3,0,1,2,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,add_item_029,add_item:template-05,3,3,0,1,2,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,constraint_add_safe_000,constraint_add_safe:template-00,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,constraint_add_safe_001,constraint_add_safe:template-01,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,constraint_add_safe_002,constraint_add_safe:template-02,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,constraint_add_safe_003,constraint_add_safe:template-03,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,constraint_add_safe_004,constraint_add_safe:template-04,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,constraint_add_safe_005,constraint_add_safe:template-05,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,constraint_add_safe_006,constraint_add_safe:template-06,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,constraint_add_safe_007,constraint_add_safe:template-07,3,3,0,1,3,3,True,True,False,False,True,False
zai-org/GLM-5.1,json_patch,constraint_add_safe_008,constraint_add_safe:template-00,3,3,0,1,3,3,True,True,False,False,True,False
